run,Z,A,kind,level,line,delta_e_eV,w12_per_s
Pb209_rminus,82,209,rminus,0,O8-P10,235045.217433,15287183799313914.000000
Pb209_rminus,82,209,rminus,0,O9-P10,232268.281145,339036889637498.375000
Pb209_rminus,82,209,rminus,0,O9-P11,233330.935513,15476407882204226.000000
Pb209_rminus,82,209,rminus,0,P10-Q12,140894.279102,6895438039703198.000000
Pb209_rminus,82,209,rminus,0,P11-Q12,139831.624734,104295631034727.281250
Pb209_rminus,82,209,rminus,0,P11-Q13,140307.262439,6959681300092902.000000
Pb209_rminus,82,209,rminus,0,Q12-R14,91135.855282,3469998110338934.000000
Pb209_rminus,82,209,rminus,0,Q13-R14,90660.217576,38075651906928.843750
Pb209_rminus,82,209,rminus,0,Q13-R15,90898.417700,3495137783376812.500000
Pb209_grid0,82,209,grid,0,K1-L2,5771371.850139,1744811884193836032.000000
Pb209_grid0,82,209,grid,0,K1-L3,5955732.929634,1915928734660289792.000000
Pb209_grid0,82,209,grid,0,L2-M4,2640552.651243,507018338766271680.000000
Pb209_grid0,82,209,grid,0,L3-M4,2456191.571747,90155421913379456.000000
Pb209_grid0,82,209,grid,0,L3-M5,2498916.530772,561909898255921024.000000
Pb209_grid0,82,209,grid,0,M4-N6,971792.235070,126565084018502240.000000
Pb209_grid0,82,209,grid,0,M5-N6,929067.276045,8435907223968263.000000
Pb209_grid0,82,209,grid,0,M5-N7,938242.526730,129849979768243792.000000
Pb209_grid0,82,209,grid,0,N6-O8,437843.720363,39416673433586688.000000
Pb209_grid0,82,209,grid,0,N7-O8,428668.469678,1404708184597482.000000
Pb209_grid0,82,209,grid,0,N7-O9,431445.406019,40089944098113520.000000
Pb209_grid0,82,209,grid,0,O8-P10,235045.219309,15287183872768718.000000
Pb209_grid0,82,209,grid,0,O9-P10,232268.282968,339036889041377.687500
Pb209_grid0,82,209,grid,0,O9-P11,233330.937353,15476407988436370.000000
Pb209_grid0,82,209,grid,0,P10-Q12,140894.279871,6895438070925117.000000
Pb209_grid0,82,209,grid,0,P11-Q12,139831.625486,104295630964896.031250
Pb209_grid0,82,209,grid,0,P11-Q13,140307.263198,6959681341101946.000000
Pb209_grid0,82,209,grid,0,Q12-R14,91135.855752,3469998125015075.500000
Pb209_grid0,82,209,grid,0,Q13-R14,90660.218040,38075651943676.085938
Pb209_grid0,82,209,grid,0,Q13-R15,90898.418167,3495137801044268.500000
Pb209_grid1,82,209,grid,1,K1-L2,5771530.205159,1744893824489404416.000000
Pb209_grid1,82,209,grid,1,K1-L3,5955900.251362,1916020395078501376.000000
Pb209_grid1,82,209,grid,1,L2-M4,2640589.289161,507025809727179968.000000
Pb209_grid1,82,209,grid,1,L3-M4,2456219.242959,90156566568316736.000000
Pb209_grid1,82,209,grid,1,L3-M5,2498944.645163,561916539930067264.000000
Pb209_grid1,82,209,grid,1,M4-N6,971793.913187,126565386406819520.000000
Pb209_grid1,82,209,grid,1,M5-N6,929068.510983,8435926092912301.000000
Pb209_grid1,82,209,grid,1,M5-N7,938243.779897,129850241111541664.000000
Pb209_grid1,82,209,grid,1,N6-O8,437844.108327,39416741266886456.000000
Pb209_grid1,82,209,grid,1,N7-O8,428668.839413,1404710561218235.500000
Pb209_grid1,82,209,grid,1,N7-O9,431445.780598,40090010534806224.000000
Pb209_grid1,82,209,grid,1,O8-P10,235045.414579,15287207751395042.000000
Pb209_grid1,82,209,grid,1,O9-P10,232268.473394,339037450683332.500000
Pb209_grid1,82,209,grid,1,O9-P11,233331.129558,15476433793592452.000000
Pb209_grid1,82,209,grid,1,P10-Q12,140894.388511,6895448594526764.000000
Pb209_grid1,82,209,grid,1,P11-Q12,139831.732348,104295791473480.015625
Pb209_grid1,82,209,grid,1,P11-Q13,140307.370851,6959691211813172.000000
Pb209_grid1,82,209,grid,1,Q12-R14,91135.919420,3470002778809159.500000
Pb209_grid1,82,209,grid,1,Q13-R14,90660.280917,38075707942518.562500
Pb209_grid1,82,209,grid,1,Q13-R15,90898.481437,3495142465768378.500000
Pb209_grid2,82,209,grid,2,K1-L2,5771567.972217,1744913583014718464.000000
Pb209_grid2,82,209,grid,2,K1-L3,5955940.188985,1916042533565806848.000000
Pb209_grid2,82,209,grid,2,L2-M4,2640598.552875,507027833661630592.000000
Pb209_grid2,82,209,grid,2,L3-M4,2456226.336107,90156862948729376.000000
Pb209_grid2,82,209,grid,2,L3-M5,2498951.858707,561918260024583168.000000
Pb209_grid2,82,209,grid,2,M4-N6,971794.435708,126565490945607072.000000
Pb209_grid2,82,209,grid,2,M5-N6,929068.913108,8435932561615570.000000
Pb209_grid2,82,209,grid,2,M5-N7,938244.188236,129850330074891840.000000
Pb209_grid2,82,209,grid,2,N6-O8,437844.244173,39416762828942752.000000
Pb209_grid2,82,209,grid,2,N7-O8,428668.969044,1404711339902427.500000
Pb209_grid2,82,209,grid,2,N7-O9,431445.911896,40090035094642856.000000
Pb209_grid2,82,209,grid,2,O8-P10,235045.482979,15287216536726100.000000
Pb209_grid2,82,209,grid,2,O9-P10,232268.540127,339037647380788.000000
Pb209_grid2,82,209,grid,2,O9-P11,233331.196896,15476441756393438.000000
Pb209_grid2,82,209,grid,2,P10-Q12,140894.426722,6895452420472380.000000
Pb209_grid2,82,209,grid,2,P11-Q12,139831.769953,104295842022408.031250
Pb209_grid2,82,209,grid,2,P11-Q13,140307.408710,6959695046769384.000000
Pb209_grid2,82,209,grid,2,Q12-R14,91135.941752,3470004365462748.000000
Pb209_grid2,82,209,grid,2,Q13-R14,90660.302995,38075723179118.796875
Pb209_grid2,82,209,grid,2,Q13-R15,90898.503631,3495144055188569.000000
Pb210_rminus,82,210,rminus,0,K1-L2,5763341.074659,1740908960404358400.000000
Pb210_rminus,82,210,rminus,0,K1-L3,5947296.742802,1911628351416773632.000000
Pb210_rminus,82,210,rminus,0,L2-M4,2639269.393910,506775791568516928.000000
Pb210_rminus,82,210,rminus,0,L3-M4,2455313.725768,90122043819557680.000000
Pb210_rminus,82,210,rminus,0,L3-M5,2498026.563591,561717531689523648.000000
Pb210_rminus,82,210,rminus,0,M4-N6,971770.219771,126563030022126464.000000
Pb210_rminus,82,210,rminus,0,M5-N6,929057.381948,8435837596323776.000000
Pb210_rminus,82,210,rminus,0,M5-N7,938232.604214,129849001643148608.000000
Pb210_rminus,82,210,rminus,0,N6-O8,437844.807247,39416777347820040.000000
Pb210_rminus,82,210,rminus,0,N7-O8,428669.584982,1404711841329799.000000
Pb210_rminus,82,210,rminus,0,N7-O9,431446.528901,40090051037153408.000000
Pb210_rminus,82,210,rminus,0,O8-P10,235045.842153,15287224251232642.000000
Pb210_rminus,82,210,rminus,0,O9-P10,232268.898233,339037829854129.187500
Pb210_rminus,82,210,rminus,0,O9-P11,233331.555495,15476450874050766.000000
Pb210_rminus,82,210,rminus,0,P10-Q12,140894.651164,6895457110308864.000000
Pb210_rminus,82,210,rminus,0,P11-Q12,139831.993902,104295907108399.296875
Pb210_rminus,82,210,rminus,0,P11-Q13,140307.632897,6959699295338782.000000
Pb210_rminus,82,210,rminus,0,Q12-R14,91136.095287,3470007430505437.000000
Pb210_rminus,82,210,rminus,0,Q13-R14,90660.456293,38075756513866.492188
Pb210_rminus,82,210,rminus,0,Q13-R15,90898.657058,3495147187719536.000000
Pb210_grid0,82,210,grid,0,K1-L2,5761945.727863,1740231524673872896.000000
Pb210_grid0,82,210,grid,0,K1-L3,5945831.013903,1910881788841451264.000000
Pb210_grid0,82,210,grid,0,L2-M4,2639045.367557,506733386341782016.000000
Pb210_grid0,82,210,grid,0,L3-M4,2455160.081517,90116200983859184.000000
Pb210_grid0,82,210,grid,0,L3-M5,2497870.792043,561683849350796864.000000
Pb210_grid0,82,210,grid,0,M4-N6,971765.948201,126562607151533120.000000
Pb210_grid0,82,210,grid,0,M5-N6,929055.237675,8435822007705444.000000
Pb210_grid0,82,210,grid,0,M5-N7,938230.450821,129848770582365184.000000
Pb210_grid0,82,210,grid,0,N6-O8,437844.798262,39416775457093072.000000
Pb210_grid0,82,210,grid,0,N7-O8,428669.585115,1404711843463255.750000
Pb210_grid0,82,210,grid,0,N7-O9,431446.529093,40090051642098008.000000
Pb210_grid0,82,210,grid,0,O8-P10,235045.844386,15287224348786304.000000
Pb210_grid0,82,210,grid,0,O9-P10,232268.900408,339037829214977.062500
Pb210_grid0,82,210,grid,0,O9-P11,233331.557690,15476451009929826.000000
Pb210_grid0,82,210,grid,0,P10-Q12,140894.652006,6895457136564676.000000
Pb210_grid0,82,210,grid,0,P11-Q12,139831.994724,104295906923045.203125
Pb210_grid0,82,210,grid,0,P11-Q13,140307.633726,6959699332092985.000000
Pb210_grid0,82,210,grid,0,Q12-R14,91136.095808,3470007454224169.000000
Pb210_grid0,82,210,grid,0,Q13-R14,90660.456806,38075756615552.085938
Pb210_grid0,82,210,grid,0,Q13-R15,90898.657576,3495147215014433.000000
Pb210_grid1,82,210,grid,1,K1-L2,5762103.322806,1740313134959994624.000000
Pb210_grid1,82,210,grid,1,K1-L3,5945997.531160,1910972962248260864.000000
Pb210_grid1,82,210,grid,1,L2-M4,2639081.954364,506740918660516864.000000
Pb210_grid1,82,210,grid,1,L3-M4,2455187.746010,90117354653856880.000000
Pb210_grid1,82,210,grid,1,L3-M5,2497898.900230,561690428321327808.000000
Pb210_grid1,82,210,grid,1,M4-N6,971767.629448,126562911758283200.000000
Pb210_grid1,82,210,grid,1,M5-N6,929056.475228,8435840844708947.000000
Pb210_grid1,82,210,grid,1,M5-N7,938231.706544,129849024404408848.000000
Pb210_grid1,82,210,grid,1,N6-O8,437845.186185,39416843799919736.000000
Pb210_grid1,82,210,grid,1,N7-O8,428669.954870,1404714222084907.250000
Pb210_grid1,82,210,grid,1,N7-O9,431446.903644,40090118066861480.000000
Pb210_grid1,82,210,grid,1,O8-P10,235046.039580,15287249261631936.000000
Pb210_grid1,82,210,grid,1,O9-P10,232269.090806,339038407835837.437500
Pb210_grid1,82,210,grid,1,O9-P11,233331.749868,15476475129729718.000000
Pb210_grid1,82,210,grid,1,P10-Q12,140894.760669,6895466974650738.000000
Pb210_grid1,82,210,grid,1,P11-Q12,139832.101606,104296073171965.406250
Pb210_grid1,82,210,grid,1,P11-Q13,140307.741382,6959709853571666.000000
Pb210_grid1,82,210,grid,1,Q12-R14,91136.159470,3470011852592034.500000
Pb210_grid1,82,210,grid,1,Q13-R14,90660.519694,38075808278540.187500
Pb210_grid1,82,210,grid,1,Q13-R15,90898.720848,3495151894054065.000000
Pb210_grid2,82,210,grid,2,K1-L2,5762140.914744,1740332724708550912.000000
Pb210_grid2,82,210,grid,2,K1-L3,5946037.283221,1910994899861068032.000000
Pb210_grid2,82,210,grid,2,L2-M4,2639091.205019,506742897487144896.000000
Pb210_grid2,82,210,grid,2,L3-M4,2455194.836542,90117651341755600.000000
Pb210_grid2,82,210,grid,2,L3-M5,2497906.111290,561692197970442048.000000
Pb210_grid2,82,210,grid,2,M4-N6,971768.152701,126563016302207088.000000
Pb210_grid2,82,210,grid,2,M5-N6,929056.877953,8435846735252900.000000
Pb210_grid2,82,210,grid,2,M5-N7,938232.115488,129849111373736992.000000
Pb210_grid2,82,210,grid,2,N6-O8,437845.322039,39416867881062272.000000
Pb210_grid2,82,210,grid,2,N7-O8,428670.084504,1404715160784907.750000
Pb210_grid2,82,210,grid,2,N7-O9,431447.034944,40090142228839344.000000
Pb210_grid2,82,210,grid,2,O8-P10,235046.108009,15287257149302602.000000
Pb210_grid2,82,210,grid,2,O9-P10,232269.157568,339038563212893.187500
Pb210_grid2,82,210,grid,2,O9-P11,233331.817224,15476483101343996.000000
Pb210_grid2,82,210,grid,2,P10-Q12,140894.798880,6895470812199188.000000
Pb210_grid2,82,210,grid,2,P11-Q12,139832.139225,104296120720909.468750
Pb210_grid2,82,210,grid,2,P11-Q13,140307.779254,6959713007859554.000000
Pb210_grid2,82,210,grid,2,Q12-R14,91136.181742,3470013709728363.000000
Pb210_grid2,82,210,grid,2,Q13-R14,90660.541712,38075826533456.859375
Pb210_grid2,82,210,grid,2,Q13-R15,90898.742982,3495153484262022.500000
Pb211_rminus,82,211,rminus,0,K1-L2,5756285.288173,1737480799817522432.000000
Pb211_rminus,82,211,rminus,0,K1-L3,5939884.808204,1907850498596064512.000000
Pb211_rminus,82,211,rminus,0,L2-M4,2638140.032996,506562066109132480.000000
Pb211_rminus,82,211,rminus,0,L3-M4,2454540.512965,90092629931744848.000000
Pb211_rminus,82,211,rminus,0,L3-M5,2497242.662393,561547845803538112.000000
Pb211_rminus,82,211,rminus,0,M4-N6,971751.028946,126561238035593728.000000
Pb211_rminus,82,211,rminus,0,M5-N6,929048.879517,8435780369965088.000000
Pb211_rminus,82,211,rminus,0,M5-N7,938224.079133,129848159714828544.000000
Pb211_rminus,82,211,rminus,0,N6-O8,437845.890411,39416875749943968.000000
Pb211_rminus,82,211,rminus,0,N7-O8,428670.690796,1404715499798361.000000
Pb211_rminus,82,211,rminus,0,N7-O9,431447.642191,40090160102209552.000000
Pb211_rminus,82,211,rminus,0,O8-P10,235046.458867,15287265548095704.000000
Pb211_rminus,82,211,rminus,0,O9-P10,232269.507472,339038722097381.125000
Pb211_rminus,82,211,rminus,0,O9-P11,233332.167525,15476492188166418.000000
Pb211_rminus,82,211,rminus,0,P10-Q12,140895.018689,6895475480354354.000000
Pb211_rminus,82,211,rminus,0,P11-Q12,139832.358636,104296172523472.406250
Pb211_rminus,82,211,rminus,0,P11-Q13,140307.998896,6959717895655032.000000
Pb211_rminus,82,211,rminus,0,Q12-R14,91136.332557,3470016469822890.500000
Pb211_rminus,82,211,rminus,0,Q13-R14,90660.692297,38075858426813.085938
Pb211_rminus,82,211,rminus,0,Q13-R15,90898.893695,3495156332662600.000000
Pb211_grid0,82,211,grid,0,K1-L2,5754805.589687,1736762694460234496.000000
Pb211_grid0,82,211,grid,0,K1-L3,5938330.487780,1907058913818316544.000000
Pb211_grid0,82,211,grid,0,L2-M4,2637901.990000,506517032967972160.000000
Pb211_grid0,82,211,grid,0,L3-M4,2454377.091907,90086410272464688.000000
Pb211_grid0,82,211,grid,0,L3-M5,2497076.975810,561512013988025024.000000
Pb211_grid0,82,211,grid,0,M4-N6,971746.473446,126560794582700512.000000
Pb211_grid0,82,211,grid,0,M5-N6,929046.589543,8435763978755454.000000
Pb211_grid0,82,211,grid,0,M5-N7,938221.779410,129847909739888176.000000
Pb211_grid0,82,211,grid,0,N6-O8,437845.880765,39416876393551136.000000
Pb211_grid0,82,211,grid,0,N7-O8,428670.690898,1404715501227275.500000
Pb211_grid0,82,211,grid,0,N7-O9,431447.642351,40090160697751408.000000
Pb211_grid0,82,211,grid,0,O8-P10,235046.461030,15287265663787008.000000
Pb211_grid0,82,211,grid,0,O9-P10,232269.509577,339038721807207.187500
Pb211_grid0,82,211,grid,0,O9-P11,233332.169653,15476492344133072.000000
Pb211_grid0,82,211,grid,0,P10-Q12,140895.019732,6895475505120626.000000
Pb211_grid0,82,211,grid,0,P11-Q12,139832.359656,104296172312708.234375
Pb211_grid0,82,211,grid,0,P11-Q13,140307.999923,6959717931362151.000000
Pb211_grid0,82,211,grid,0,Q12-R14,91136.332907,3470016753990853.000000
Pb211_grid0,82,211,grid,0,Q13-R14,90660.692640,38075858426680.078125
Pb211_grid0,82,211,grid,0,Q13-R15,90898.894042,3495156350963099.000000
Pb211_grid1,82,211,grid,1,K1-L2,5754962.610730,1736843882319151104.000000
Pb211_grid1,82,211,grid,1,K1-L3,5938496.397688,1907149785571621632.000000
Pb211_grid1,82,211,grid,1,L2-M4,2637938.537899,506524571665769920.000000
Pb211_grid1,82,211,grid,1,L3-M4,2454404.750941,90087556882171776.000000
Pb211_grid1,82,211,grid,1,L3-M5,2497105.079001,561518620764401024.000000
Pb211_grid1,82,211,grid,1,M4-N6,971748.156987,126561084521762240.000000
Pb211_grid1,82,211,grid,1,M5-N6,929047.828927,8435780872163479.000000
Pb211_grid1,82,211,grid,1,M5-N7,938223.036975,129848182661222176.000000
Pb211_grid1,82,211,grid,1,N6-O8,437846.268728,39416944723747512.000000
Pb211_grid1,82,211,grid,1,N7-O8,428671.060680,1404718010201294.250000
Pb211_grid1,82,211,grid,1,N7-O9,431448.016933,40090226375428000.000000
Pb211_grid1,82,211,grid,1,O8-P10,235046.656225,15287289633797132.000000
Pb211_grid1,82,211,grid,1,O9-P10,232269.699972,339039300001145.125000
Pb211_grid1,82,211,grid,1,O9-P11,233332.361854,15476516464244572.000000
Pb211_grid1,82,211,grid,1,P10-Q12,140895.128427,6895485310586633.000000
Pb211_grid1,82,211,grid,1,P11-Q12,139832.466545,104296338332839.375000
Pb211_grid1,82,211,grid,1,P11-Q13,140308.107587,6959727755727523.000000
Pb211_grid1,82,211,grid,1,Q12-R14,91136.396586,3470021152602641.500000
Pb211_grid1,82,211,grid,1,Q13-R14,90660.755544,38075908538691.789062
Pb211_grid1,82,211,grid,1,Q13-R15,90898.957330,3495161287895342.000000
Pb211_grid2,82,211,grid,2,K1-L2,5755000.073047,1736863576043217920.000000
Pb211_grid2,82,211,grid,2,K1-L3,5938536.012246,1907171682832302848.000000
Pb211_grid2,82,211,grid,2,L2-M4,2637947.778809,506526515032002752.000000
Pb211_grid2,82,211,grid,2,L3-M4,2454411.839610,90087858198760048.000000
Pb211_grid2,82,211,grid,2,L3-M5,2497112.288242,561520403254783744.000000
Pb211_grid2,82,211,grid,2,M4-N6,971748.680847,126561190176067040.000000
Pb211_grid2,82,211,grid,2,M5-N6,929048.232214,8435787344604346.000000
Pb211_grid2,82,211,grid,2,M5-N7,938223.446446,129848271595273104.000000
Pb211_grid2,82,211,grid,2,N6-O8,437846.404521,39416969093967576.000000
Pb211_grid2,82,211,grid,2,N7-O8,428671.190290,1404718858701300.500000
Pb211_grid2,82,211,grid,2,N7-O9,431448.148188,40090247959705000.000000
Pb211_grid2,82,211,grid,2,O8-P10,235046.724662,15287299388162144.000000
Pb211_grid2,82,211,grid,2,O9-P10,232269.766765,339039467414837.750000
Pb211_grid2,82,211,grid,2,O9-P11,233332.429252,15476524325394750.000000
Pb211_grid2,82,211,grid,2,P10-Q12,140895.166564,6895489142437606.000000
Pb211_grid2,82,211,grid,2,P11-Q12,139832.504077,104296399548184.265625
Pb211_grid2,82,211,grid,2,P11-Q13,140308.145366,6959731592949413.000000
Pb211_grid2,82,211,grid,2,Q12-R14,91136.418999,3470022750031146.500000
Pb211_grid2,82,211,grid,2,Q13-R14,90660.777711,38075926101331.257812
Pb211_grid2,82,211,grid,2,Q13-R15,90898.979609,3495162616380165.000000
Pb212_rminus,82,212,rminus,0,K1-L2,5747245.027140,1733091048429930240.000000
Pb212_rminus,82,212,rminus,0,K1-L3,5930388.415995,1903012005678501376.000000
Pb212_rminus,82,212,rminus,0,L2-M4,2636688.470363,506287116067190976.000000
Pb212_rminus,82,212,rminus,0,L3-M4,2453545.081509,90054726084246144.000000
Pb212_rminus,82,212,rminus,0,L3-M5,2496233.443851,561329266377475072.000000
Pb212_rminus,82,212,rminus,0,M4-N6,971725.544346,126558839905320704.000000
Pb212_rminus,82,212,rminus,0,M5-N6,929037.182003,8435697048928005.000000
Pb212_rminus,82,212,rminus,0,M5-N7,938212.345022,129846977190152528.000000
Pb212_rminus,82,212,rminus,0,N6-O8,437846.947563,39416978579728592.000000
Pb212_rminus,82,212,rminus,0,N7-O8,428671.784545,1404719333883273.000000
Pb212_rminus,82,212,rminus,0,N7-O9,431448.743328,40090263266030136.000000
Pb212_rminus,82,212,rminus,0,O8-P10,235047.071801,15287306255142410.000000
Pb212_rminus,82,212,rminus,0,O9-P10,232270.113018,339039613633120.437500
Pb212_rminus,82,212,rminus,0,O9-P11,233332.775916,15476531828336684.000000
Pb212_rminus,82,212,rminus,0,P10-Q12,140895.383828,6895493150047380.000000
Pb212_rminus,82,212,rminus,0,P11-Q12,139832.720930,104296459557138.140625
Pb212_rminus,82,212,rminus,0,P11-Q13,140308.362422,6959735758036290.000000
Pb212_rminus,82,212,rminus,0,Q12-R14,91136.567840,3470025554000064.500000
Pb212_rminus,82,212,rminus,0,Q13-R14,90660.926349,38075954440906.812500
Pb212_rminus,82,212,rminus,0,Q13-R15,90899.128361,3495165499353452.000000
Pb212_grid0,82,212,grid,0,K1-L2,5745595.357719,1732290712327931648.000000
Pb212_grid0,82,212,grid,0,K1-L3,5928655.574568,1902129753023480832.000000
Pb212_grid0,82,212,grid,0,L2-M4,2636422.402594,506236719588832576.000000
Pb212_grid0,82,212,grid,0,L3-M4,2453362.185745,90047754986568176.000000
Pb212_grid0,82,212,grid,0,L3-M5,2496048.008442,561289101424334976.000000
Pb212_grid0,82,212,grid,0,M4-N6,971720.428698,126558340439260064.000000
Pb212_grid0,82,212,grid,0,M5-N6,929034.606001,8435678537449917.000000
Pb212_grid0,82,212,grid,0,M5-N7,938209.758035,129846704331298288.000000
Pb212_grid0,82,212,grid,0,N6-O8,437846.936672,39416979379968208.000000
Pb212_grid0,82,212,grid,0,N7-O8,428671.784638,1404719337019796.250000
Pb212_grid0,82,212,grid,0,N7-O9,431448.743494,40090264025799496.000000
Pb212_grid0,82,212,grid,0,O8-P10,235047.074241,15287306335936536.000000
Pb212_grid0,82,212,grid,0,O9-P10,232270.115385,339039612457314.312500
Pb212_grid0,82,212,grid,0,O9-P11,233332.778304,15476533820344934.000000
Pb212_grid0,82,212,grid,0,P10-Q12,140895.384892,6895493205698527.000000
Pb212_grid0,82,212,grid,0,P11-Q12,139832.721973,104296459670956.390625
Pb212_grid0,82,212,grid,0,P11-Q13,140308.363475,6959735827994682.000000
Pb212_grid0,82,212,grid,0,Q12-R14,91136.568545,3470025567641740.500000
Pb212_grid0,82,212,grid,0,Q13-R14,90660.927043,38075957245246.757812
Pb212_grid0,82,212,grid,0,Q13-R15,90899.129059,3495165487308039.000000
Pb212_grid1,82,212,grid,1,K1-L2,5745751.640694,1732371605495074304.000000
Pb212_grid1,82,212,grid,1,K1-L3,5928820.703504,1902220244277104128.000000
Pb212_grid1,82,212,grid,1,L2-M4,2636458.900523,506244214754108672.000000
Pb212_grid1,82,212,grid,1,L3-M4,2453389.837713,90048894088111280.000000
Pb212_grid1,82,212,grid,1,L3-M5,2496076.105266,561295715589662464.000000
Pb212_grid1,82,212,grid,1,M4-N6,971722.115439,126558628106230384.000000
Pb212_grid1,82,212,grid,1,M5-N6,929035.847887,8435696343694848.000000
Pb212_grid1,82,212,grid,1,M5-N7,938211.018185,129846973188259264.000000
Pb212_grid1,82,212,grid,1,N6-O8,437847.324670,39417044674858696.000000
Pb212_grid1,82,212,grid,1,N7-O8,428672.154371,1404721713469106.500000
Pb212_grid1,82,212,grid,1,N7-O9,431449.118071,40090330456749840.000000
