run,Z,A,kind,state,n,l,s,binding_eV,total_eV
Po204_base,84,204,base,L3,2,1,1,-4.84434e+06,1.00755e+08
Po204_base,84,204,base,M4,3,2,0,-2.28331e+06,1.03316e+08
Po204_base,84,204,base,M5,3,2,1,-2.23638e+06,1.03363e+08
Po204_base,84,204,base,N6,4,3,0,-1.26135e+06,1.04338e+08
Po204_base,84,204,base,N7,4,3,1,-1.25123e+06,1.04348e+08
Po204_base,84,204,base,O8,5,4,0,-801310,1.04798e+08
Po204_base,84,204,base,O9,5,4,1,-798249,1.04801e+08
Po204_base,84,204,base,P10,6,5,0,-554480,1.05045e+08
Po204_base,84,204,base,P11,6,5,1,-553310,1.05046e+08
Po204_base,84,204,base,Q12,7,6,0,-406560,1.05193e+08
Po204_base,84,204,base,Q13,7,6,1,-406036,1.05194e+08
Po204_base,84,204,base,R14,8,7,0,-310892,1.05289e+08
Po204_base,84,204,base,R15,8,7,1,-310630,1.05289e+08
Po204_rsig,84,204,rsig,K1,1,0,1,-1.0924e+07,9.46756e+07
Po204_rsig,84,204,rsig,L2,2,1,0,-5.03692e+06,1.00563e+08
Po204_rsig,84,204,rsig,L3,2,1,1,-4.84241e+06,1.00757e+08
Po204_rsig,84,204,rsig,M4,3,2,0,-2.28325e+06,1.03316e+08
Po204_rsig,84,204,rsig,M5,3,2,1,-2.23635e+06,1.03363e+08
Po204_rsig,84,204,rsig,N6,4,3,0,-1.26135e+06,1.04338e+08
Po204_rsig,84,204,rsig,N7,4,3,1,-1.25123e+06,1.04348e+08
Po204_rsig,84,204,rsig,O8,5,4,0,-801310,1.04798e+08
Po204_rsig,84,204,rsig,O9,5,4,1,-798249,1.04801e+08
Po204_rsig,84,204,rsig,P10,6,5,0,-554481,1.05045e+08
Po204_rsig,84,204,rsig,P11,6,5,1,-553310,1.05046e+08
Po204_rsig,84,204,rsig,Q12,7,6,0,-406560,1.05193e+08
Po204_rsig,84,204,rsig,Q13,7,6,1,-406036,1.05194e+08
Po204_rsig,84,204,rsig,R14,8,7,0,-310892,1.05289e+08
Po204_rsig,84,204,rsig,R15,8,7,1,-310630,1.05289e+08
Po205_base,84,205,base,K1,1,0,1,-1.09416e+07,9.46583e+07
Po205_base,84,205,base,L2,2,1,0,-5.03954e+06,1.0056e+08
Po205_base,84,205,base,L3,2,1,1,-4.84423e+06,1.00756e+08
Po205_base,84,205,base,M4,3,2,0,-2.28331e+06,1.03317e+08
Po205_base,84,205,base,M5,3,2,1,-2.23639e+06,1.03364e+08
Po205_base,84,205,base,N6,4,3,0,-1.26136e+06,1.04339e+08
Po205_base,84,205,base,N7,4,3,1,-1.25124e+06,1.04349e+08
Po205_base,84,205,base,O8,5,4,0,-801312,1.04799e+08
Po205_base,84,205,base,O9,5,4,1,-798252,1.04802e+08
Po205_base,84,205,base,P10,6,5,0,-554482,1.05045e+08
Po205_base,84,205,base,P11,6,5,1,-553311,1.05047e+08
Po205_base,84,205,base,Q12,7,6,0,-406561,1.05193e+08
Po205_base,84,205,base,Q13,7,6,1,-406037,1.05194e+08
Po205_base,84,205,base,R14,8,7,0,-310893,1.05289e+08
Po205_base,84,205,base,R15,8,7,1,-310631,1.05289e+08
Po205_rsig,84,205,rsig,K1,1,0,1,-1.09229e+07,9.4677e+07
Po205_rsig,84,205,rsig,L2,2,1,0,-5.03676e+06,1.00563e+08
Po205_rsig,84,205,rsig,L3,2,1,1,-4.84231e+06,1.00758e+08
Po205_rsig,84,205,rsig,M4,3,2,0,-2.28325e+06,1.03317e+08
Po205_rsig,84,205,rsig,M5,3,2,1,-2.23636e+06,1.03364e+08
Po205_rsig,84,205,rsig,N6,4,3,0,-1.26136e+06,1.04339e+08
Po205_rsig,84,205,rsig,N7,4,3,1,-1.25124e+06,1.04349e+08
Po205_rsig,84,205,rsig,O8,5,4,0,-801313,1.04799e+08
Po205_rsig,84,205,rsig,O9,5,4,1,-798252,1.04802e+08
Po205_rsig,84,205,rsig,P10,6,5,0,-554482,1.05045e+08
Po205_rsig,84,205,rsig,P11,6,5,1,-553311,1.05047e+08
Po205_rsig,84,205,rsig,Q12,7,6,0,-406561,1.05193e+08
Po205_rsig,84,205,rsig,Q13,7,6,1,-406037,1.05194e+08
Po205_rsig,84,205,rsig,R14,8,7,0,-310893,1.05289e+08
Po205_rsig,84,205,rsig,R15,8,7,1,-310631,1.05289e+08
Po206_base,84,206,base,K1,1,0,1,-1.0932e+07,9.46682e+07
Po206_base,84,206,base,L2,2,1,0,-5.03812e+06,1.00562e+08
Po206_base,84,206,base,L3,2,1,1,-4.84325e+06,1.00757e+08
Po206_base,84,206,base,M4,3,2,0,-2.28328e+06,1.03317e+08
Po206_base,84,206,base,M5,3,2,1,-2.23638e+06,1.03364e+08
Po206_base,84,206,base,N6,4,3,0,-1.26136e+06,1.04339e+08
Po206_base,84,206,base,N7,4,3,1,-1.25124e+06,1.04349e+08
Po206_base,84,206,base,O8,5,4,0,-801315,1.04799e+08
Po206_base,84,206,base,O9,5,4,1,-798254,1.04802e+08
Po206_base,84,206,base,P10,6,5,0,-554484,1.05046e+08
Po206_base,84,206,base,P11,6,5,1,-553313,1.05047e+08
Po206_base,84,206,base,Q12,7,6,0,-406562,1.05194e+08
Po206_base,84,206,base,Q13,7,6,1,-406038,1.05194e+08
Po206_base,84,206,base,R14,8,7,0,-310894,1.05289e+08
Po206_base,84,206,base,R15,8,7,1,-310631,1.0529e+08
Po206_rsig,84,206,rsig,K1,1,0,1,-1.09133e+07,9.46869e+07
Po206_rsig,84,206,rsig,L2,2,1,0,-5.03535e+06,1.00565e+08
Po206_rsig,84,206,rsig,L3,2,1,1,-4.84132e+06,1.00759e+08
Po206_rsig,84,206,rsig,M4,3,2,0,-2.28323e+06,1.03317e+08
Po206_rsig,84,206,rsig,M5,3,2,1,-2.23635e+06,1.03364e+08
Po206_rsig,84,206,rsig,N6,4,3,0,-1.26136e+06,1.04339e+08
Po206_rsig,84,206,rsig,N7,4,3,1,-1.25124e+06,1.04349e+08
Po206_rsig,84,206,rsig,O8,5,4,0,-801315,1.04799e+08
Po206_rsig,84,206,rsig,O9,5,4,1,-798254,1.04802e+08
Po206_rsig,84,206,rsig,P10,6,5,0,-554484,1.05046e+08
Po206_rsig,84,206,rsig,P11,6,5,1,-553313,1.05047e+08
Po206_rsig,84,206,rsig,Q12,7,6,0,-406562,1.05194e+08
Po206_rsig,84,206,rsig,Q13,7,6,1,-406038,1.05194e+08
Po206_rsig,84,206,rsig,R14,8,7,0,-310894,1.05289e+08
Po206_rsig,84,206,rsig,R15,8,7,1,-310631,1.0529e+08
Po207_base,84,207,base,K1,1,0,1,-1.09298e+07,9.46707e+07
Po207_base,84,207,base,L2,2,1,0,-5.0378e+06,1.00563e+08
Po207_base,84,207,base,L3,2,1,1,-4.84304e+06,1.00757e+08
Po207_base,84,207,base,M4,3,2,0,-2.28328e+06,1.03317e+08
Po207_base,84,207,base,M5,3,2,1,-2.23638e+06,1.03364e+08
Po207_base,84,207,base,N6,4,3,0,-1.26136e+06,1.04339e+08
Po207_base,84,207,base,N7,4,3,1,-1.25124e+06,1.04349e+08
Po207_base,84,207,base,O8,5,4,0,-801317,1.04799e+08
Po207_base,84,207,base,O9,5,4,1,-798256,1.04802e+08
Po207_base,84,207,base,P10,6,5,0,-554485,1.05046e+08
Po207_base,84,207,base,P11,6,5,1,-553314,1.05047e+08
Po207_base,84,207,base,Q12,7,6,0,-406563,1.05194e+08
Po207_base,84,207,base,Q13,7,6,1,-406039,1.05194e+08
Po207_base,84,207,base,R14,8,7,0,-310895,1.0529e+08
Po207_base,84,207,base,R15,8,7,1,-310632,1.0529e+08
Po207_rsig,84,207,rsig,K1,1,0,1,-1.09111e+07,9.46894e+07
Po207_rsig,84,207,rsig,L2,2,1,0,-5.03503e+06,1.00565e+08
Po207_rsig,84,207,rsig,L3,2,1,1,-4.84111e+06,1.00759e+08
Po207_rsig,84,207,rsig,M4,3,2,0,-2.28323e+06,1.03317e+08
Po207_rsig,84,207,rsig,M5,3,2,1,-2.23635e+06,1.03364e+08
Po207_rsig,84,207,rsig,N6,4,3,0,-1.26136e+06,1.04339e+08
Po207_rsig,84,207,rsig,N7,4,3,1,-1.25124e+06,1.04349e+08
Po207_rsig,84,207,rsig,O8,5,4,0,-801317,1.04799e+08
Po207_rsig,84,207,rsig,O9,5,4,1,-798256,1.04802e+08
Po207_rsig,84,207,rsig,P10,6,5,0,-554485,1.05046e+08
Po207_rsig,84,207,rsig,P11,6,5,1,-553314,1.05047e+08
Po207_rsig,84,207,rsig,Q12,7,6,0,-406563,1.05194e+08
Po207_rsig,84,207,rsig,Q13,7,6,1,-406039,1.05194e+08
Po207_rsig,84,207,rsig,R14,8,7,0,-310895,1.0529e+08
Po207_rsig,84,207,rsig,R15,8,7,1,-310632,1.0529e+08
Po208_base,84,208,base,K1,1,0,1,-1.0921e+07,9.46797e+07
Po208_base,84,208,base,L2,2,1,0,-5.03651e+06,1.00564e+08
Po208_base,84,208,base,L3,2,1,1,-4.84214e+06,1.00759e+08
Po208_base,84,208,base,M4,3,2,0,-2.28326e+06,1.03318e+08
Po208_base,84,208,base,M5,3,2,1,-2.23637e+06,1.03364e+08
Po208_base,84,208,base,N6,4,3,0,-1.26137e+06,1.04339e+08
Po208_base,84,208,base,N7,4,3,1,-1.25125e+06,1.0435e+08
Po208_base,84,208,base,O8,5,4,0,-801319,1.04799e+08
Po208_base,84,208,base,O9,5,4,1,-798258,1.04803e+08
Po208_base,84,208,base,P10,6,5,0,-554486,1.05046e+08
Po208_base,84,208,base,P11,6,5,1,-553316,1.05047e+08
Po208_base,84,208,base,Q12,7,6,0,-406564,1.05194e+08
Po208_base,84,208,base,Q13,7,6,1,-406040,1.05195e+08
Po208_base,84,208,base,R14,8,7,0,-310895,1.0529e+08
Po208_base,84,208,base,R15,8,7,1,-310633,1.0529e+08
Po208_rsig,84,208,rsig,K1,1,0,1,-1.09025e+07,9.46983e+07
Po208_rsig,84,208,rsig,L2,2,1,0,-5.03376e+06,1.00567e+08
Po208_rsig,84,208,rsig,L3,2,1,1,-4.84022e+06,1.00761e+08
Po208_rsig,84,208,rsig,M4,3,2,0,-2.28321e+06,1.03318e+08
Po208_rsig,84,208,rsig,M5,3,2,1,-2.23634e+06,1.03364e+08
Po208_rsig,84,208,rsig,N6,4,3,0,-1.26137e+06,1.04339e+08
Po208_rsig,84,208,rsig,N7,4,3,1,-1.25125e+06,1.0435e+08
Po208_rsig,84,208,rsig,O8,5,4,0,-801319,1.04799e+08
Po208_rsig,84,208,rsig,O9,5,4,1,-798258,1.04803e+08
Po208_rsig,84,208,rsig,P10,6,5,0,-554486,1.05046e+08
Po208_rsig,84,208,rsig,P11,6,5,1,-553316,1.05047e+08
Po208_rsig,84,208,rsig,Q12,7,6,0,-406564,1.05194e+08
Po208_rsig,84,208,rsig,Q13,7,6,1,-406040,1.05195e+08
Po208_rsig,84,208,rsig,R14,8,7,0,-310895,1.0529e+08
Po208_rsig,84,208,rsig,R15,8,7,1,-310633,1.0529e+08
Po209_base,84,209,base,K1,1,0,1,-1.09164e+07,9.46847e+07
Po209_base,84,209,base,L2,2,1,0,-5.03584e+06,1.00565e+08
Po209_base,84,209,base,L3,2,1,1,-4.84167e+06,1.00759e+08
Po209_base,84,209,base,M4,3,2,0,-2.28326e+06,1.03318e+08
Po209_base,84,209,base,M5,3,2,1,-2.23637e+06,1.03365e+08
Po209_base,84,209,base,N6,4,3,0,-1.26137e+06,1.0434e+08
Po209_base,84,209,base,N7,4,3,1,-1.25125e+06,1.0435e+08
Po209_base,84,209,base,O8,5,4,0,-801321,1.048e+08
Po209_base,84,209,base,O9,5,4,1,-798260,1.04803e+08
Po209_base,84,209,base,P10,6,5,0,-554488,1.05047e+08
Po209_base,84,209,base,P11,6,5,1,-553317,1.05048e+08
Po209_base,84,209,base,Q12,7,6,0,-406565,1.05194e+08
Po209_base,84,209,base,Q13,7,6,1,-406041,1.05195e+08
Po209_base,84,209,base,R14,8,7,0,-310896,1.0529e+08
Po209_base,84,209,base,R15,8,7,1,-310634,1.0529e+08
Po209_rsig,84,209,rsig,K1,1,0,1,-1.08979e+07,9.47032e+07
Po209_rsig,84,209,rsig,L2,2,1,0,-5.03308e+06,1.00568e+08
Po209_rsig,84,209,rsig,L3,2,1,1,-4.83975e+06,1.00761e+08
Po209_rsig,84,209,rsig,M4,3,2,0,-2.2832e+06,1.03318e+08
Po209_rsig,84,209,rsig,M5,3,2,1,-2.23634e+06,1.03365e+08
Po209_rsig,84,209,rsig,N6,4,3,0,-1.26137e+06,1.0434e+08
Po209_rsig,84,209,rsig,N7,4,3,1,-1.25125e+06,1.0435e+08
Po209_rsig,84,209,rsig,O8,5,4,0,-801321,1.048e+08
Po209_rsig,84,209,rsig,O9,5,4,1,-798260,1.04803e+08
Po209_rsig,84,209,rsig,P10,6,5,0,-554488,1.05047e+08
Po209_rsig,84,209,rsig,P11,6,5,1,-553317,1.05048e+08
Po209_rsig,84,209,rsig,Q12,7,6,0,-406565,1.05194e+08
Po209_rsig,84,209,rsig,Q13,7,6,1,-406041,1.05195e+08
Po209_rsig,84,209,rsig,R14,8,7,0,-310896,1.0529e+08
Po209_rsig,84,209,rsig,R15,8,7,1,-310634,1.0529e+08
Po210_base,84,210,base,K1,1,0,1,-1.09084e+07,9.46929e+07
Po210_base,84,210,base,L2,2,1,0,-5.03465e+06,1.00567e+08
Po210_base,84,210,base,L3,2,1,1,-4.84085e+06,1.0076e+08
Po210_base,84,210,base,M4,3,2,0,-2.28324e+06,1.03318e+08
Po210_base,84,210,base,M5,3,2,1,-2.23636e+06,1.03365e+08
Po210_base,84,210,base,N6,4,3,0,-1.26137e+06,1.0434e+08
Po210_base,84,210,base,N7,4,3,1,-1.25125e+06,1.0435e+08
Po210_base,84,210,base,O8,5,4,0,-801323,1.048e+08
Po210_base,84,210,base,O9,5,4,1,-798262,1.04803e+08
Po210_base,84,210,base,P10,6,5,0,-554489,1.05047e+08
Po210_base,84,210,base,P11,6,5,1,-553318,1.05048e+08
Po210_base,84,210,base,Q12,7,6,0,-406566,1.05195e+08
Po210_base,84,210,base,Q13,7,6,1,-406042,1.05195e+08
Po210_base,84,210,base,R14,8,7,0,-310897,1.0529e+08
Po210_base,84,210,base,R15,8,7,1,-310635,1.05291e+08
Po210_rsig,84,210,rsig,K1,1,0,1,-1.08899e+07,9.47114e+07
Po210_rsig,84,210,rsig,L2,2,1,0,-5.0319e+06,1.00569e+08
Po210_rsig,84,210,rsig,L3,2,1,1,-4.83893e+06,1.00762e+08
Po210_rsig,84,210,rsig,M4,3,2,0,-2.28318e+06,1.03318e+08
Po210_rsig,84,210,rsig,M5,3,2,1,-2.23634e+06,1.03365e+08
Po210_rsig,84,210,rsig,N6,4,3,0,-1.26137e+06,1.0434e+08
Po210_rsig,84,210,rsig,N7,4,3,1,-1.25125e+06,1.0435e+08
Po210_rsig,84,210,rsig,O8,5,4,0,-801323,1.048e+08
Po210_rsig,84,210,rsig,O9,5,4,1,-798262,1.04803e+08
Po210_rsig,84,210,rsig,P10,6,5,0,-554489,1.05047e+08
Po210_rsig,84,210,rsig,P11,6,5,1,-553318,1.05048e+08
Po210_rsig,84,210,rsig,Q12,7,6,0,-406566,1.05195e+08
Po210_rsig,84,210,rsig,Q13,7,6,1,-406042,1.05195e+08
Po210_rsig,84,210,rsig,R14,8,7,0,-310897,1.0529e+08
Po210_rsig,84,210,rsig,R15,8,7,1,-310635,1.05291e+08
Po216_base,84,216,base,K1,1,0,1,-1.084e+07,9.4763e+07
Po216_base,84,216,base,L2,2,1,0,-5.02445e+06,1.00578e+08
Po216_base,84,216,base,L3,2,1,1,-4.83373e+06,1.00769e+08
Po216_base,84,216,base,M4,3,2,0,-2.28306e+06,1.0332e+08
Po216_base,84,216,base,M5,3,2,1,-2.23629e+06,1.03367e+08
Po216_base,84,216,base,N6,4,3,0,-1.26139e+06,1.04342e+08
Po216_base,84,216,base,N7,4,3,1,-1.25127e+06,1.04352e+08
Po216_base,84,216,base,O8,5,4,0,-801335,1.04802e+08
Po216_base,84,216,base,O9,5,4,1,-798274,1.04805e+08
Po216_base,84,216,base,P10,6,5,0,-554498,1.05048e+08
Po216_base,84,216,base,P11,6,5,1,-553327,1.0505e+08
Po216_base,84,216,base,Q12,7,6,0,-406572,1.05196e+08
Po216_base,84,216,base,Q13,7,6,1,-406048,1.05197e+08
Po216_base,84,216,base,R14,8,7,0,-310902,1.05292e+08
Po216_base,84,216,base,R15,8,7,1,-310639,1.05292e+08
Po216_rsig,84,216,rsig,K1,1,0,1,-1.08219e+07,9.4781e+07
Po216_rsig,84,216,rsig,L2,2,1,0,-5.02172e+06,1.00581e+08
Po216_rsig,84,216,rsig,L3,2,1,1,-4.83181e+06,1.00771e+08
Po216_rsig,84,216,rsig,M4,3,2,0,-2.283e+06,1.0332e+08
Po216_rsig,84,216,rsig,M5,3,2,1,-2.23626e+06,1.03367e+08
Po216_rsig,84,216,rsig,N6,4,3,0,-1.26139e+06,1.04342e+08
Po216_rsig,84,216,rsig,N7,4,3,1,-1.25127e+06,1.04352e+08
Po216_rsig,84,216,rsig,O8,5,4,0,-801335,1.04802e+08
Po216_rsig,84,216,rsig,O9,5,4,1,-798275,1.04805e+08
Po216_rsig,84,216,rsig,P10,6,5,0,-554498,1.05048e+08
Po216_rsig,84,216,rsig,P11,6,5,1,-553327,1.0505e+08
Po216_rsig,84,216,rsig,Q12,7,6,0,-406572,1.05196e+08
Po216_rsig,84,216,rsig,Q13,7,6,1,-406048,1.05197e+08
Po216_rsig,84,216,rsig,R14,8,7,0,-310902,1.05292e+08
Po216_rsig,84,216,rsig,R15,8,7,1,-310639,1.05292e+08
Po218_base,84,218,base,K1,1,0,1,-1.08193e+07,9.47841e+07
Po218_base,84,218,base,L2,2,1,0,-5.02135e+06,1.00582e+08
Po218_base,84,218,base,L3,2,1,1,-4.83155e+06,1.00772e+08
Po218_base,84,218,base,M4,3,2,0,-2.283e+06,1.0332e+08
Po218_base,84,218,base,M5,3,2,1,-2.23626e+06,1.03367e+08
Po218_base,84,218,base,N6,4,3,0,-1.2614e+06,1.04342e+08
Po218_base,84,218,base,N7,4,3,1,-1.25128e+06,1.04352e+08
Po218_base,84,218,base,O8,5,4,0,-801339,1.04802e+08
Po218_base,84,218,base,O9,5,4,1,-798278,1.04805e+08
Po218_base,84,218,base,P10,6,5,0,-554501,1.05049e+08
Po218_base,84,218,base,P11,6,5,1,-553330,1.0505e+08
Po218_base,84,218,base,Q12,7,6,0,-406574,1.05197e+08
Po218_base,84,218,base,Q13,7,6,1,-406050,1.05197e+08
Po218_base,84,218,base,R14,8,7,0,-310903,1.05293e+08
Po218_base,84,218,base,R15,8,7,1,-310641,1.05293e+08
Po218_rsig,84,218,rsig,K1,1,0,1,-1.08015e+07,9.4802e+07
Po218_rsig,84,218,rsig,L2,2,1,0,-5.01864e+06,1.00585e+08
Po218_rsig,84,218,rsig,L3,2,1,1,-4.82964e+06,1.00774e+08
Po218_rsig,84,218,rsig,M4,3,2,0,-2.28294e+06,1.0332e+08
Po218_rsig,84,218,rsig,M5,3,2,1,-2.23623e+06,1.03367e+08
Po218_rsig,84,218,rsig,N6,4,3,0,-1.2614e+06,1.04342e+08
Po218_rsig,84,218,rsig,N7,4,3,1,-1.25128e+06,1.04352e+08
Po218_rsig,84,218,rsig,O8,5,4,0,-801339,1.04802e+08
Po218_rsig,84,218,rsig,O9,5,4,1,-798278,1.04805e+08
Po218_rsig,84,218,rsig,P10,6,5,0,-554501,1.05049e+08
Po218_rsig,84,218,rsig,P11,6,5,1,-553330,1.0505e+08
Po218_rsig,84,218,rsig,Q12,7,6,0,-406574,1.05197e+08
Po218_rsig,84,218,rsig,Q13,7,6,1,-406050,1.05197e+08
Po218_rsig,84,218,rsig,R14,8,7,0,-310903,1.05293e+08
Po218_rsig,84,218,rsig,R15,8,7,1,-310641,1.05293e+08
Rn202_base,86,202,base,K1,1,0,1,-1.13161e+07,9.4283e+07
Rn202_base,86,202,base,L2,2,1,0,-5.27194e+06,1.00327e+08
Rn202_base,86,202,base,L3,2,1,1,-5.06478e+06,1.00534e+08
Rn202_base,86,202,base,M4,3,2,0,-2.39664e+06,1.03202e+08
Rn202_base,86,202,base,M5,3,2,1,-2.34521e+06,1.03254e+08
Rn202_base,86,202,base,N6,4,3,0,-1.32311e+06,1.04276e+08
Rn202_base,86,202,base,N7,4,3,1,-1.31197e+06,1.04287e+08
Rn202_base,86,202,base,O8,5,4,0,-840270,1.04759e+08
Rn202_base,86,202,base,O9,5,4,1,-836903,1.04762e+08
Rn202_base,86,202,base,P10,6,5,0,-581352,1.05018e+08
Rn202_base,86,202,base,P11,6,5,1,-580065,1.05019e+08
Rn202_base,86,202,base,Q12,7,6,0,-426228,1.05173e+08
Rn202_base,86,202,base,Q13,7,6,1,-425652,1.05173e+08
Rn202_base,86,202,base,R14,8,7,0,-325915,1.05273e+08
Rn202_base,86,202,base,R15,8,7,1,-325627,1.05273e+08
Rn202_rsig,86,202,rsig,K1,1,0,1,-1.12961e+07,9.4303e+07
Rn202_rsig,86,202,rsig,L2,2,1,0,-5.26883e+06,1.0033e+08
Rn202_rsig,86,202,rsig,L3,2,1,1,-5.06262e+06,1.00536e+08
Rn202_rsig,86,202,rsig,M4,3,2,0,-2.39657e+06,1.03203e+08
Rn202_rsig,86,202,rsig,M5,3,2,1,-2.34518e+06,1.03254e+08
Rn202_rsig,86,202,rsig,N6,4,3,0,-1.32311e+06,1.04276e+08
Rn202_rsig,86,202,rsig,N7,4,3,1,-1.31197e+06,1.04287e+08
Rn202_rsig,86,202,rsig,O8,5,4,0,-840270,1.04759e+08
Rn202_rsig,86,202,rsig,O9,5,4,1,-836903,1.04762e+08
Rn202_rsig,86,202,rsig,P10,6,5,0,-581352,1.05018e+08
Rn202_rsig,86,202,rsig,P11,6,5,1,-580065,1.05019e+08
Rn202_rsig,86,202,rsig,Q12,7,6,0,-426228,1.05173e+08
Rn202_rsig,86,202,rsig,Q13,7,6,1,-425652,1.05173e+08
Rn202_rsig,86,202,rsig,R14,8,7,0,-325915,1.05273e+08
Rn202_rsig,86,202,rsig,R15,8,7,1,-325627,1.05273e+08
Rn204_base,86,204,base,K1,1,0,1,-1.13109e+07,9.42888e+07
Rn204_base,86,204,base,L2,2,1,0,-5.27116e+06,1.00328e+08
Rn204_base,86,204,base,L3,2,1,1,-5.06425e+06,1.00535e+08
Rn204_base,86,204,base,M4,3,2,0,-2.39664e+06,1.03203e+08
Rn204_base,86,204,base,M5,3,2,1,-2.34522e+06,1.03254e+08
Rn204_base,86,204,base,N6,4,3,0,-1.32311e+06,1.04277e+08
Rn204_base,86,204,base,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn204_base,86,204,base,O8,5,4,0,-840274,1.04759e+08
Rn204_base,86,204,base,O9,5,4,1,-836908,1.04763e+08
Rn204_base,86,204,base,P10,6,5,0,-581355,1.05018e+08
Rn204_base,86,204,base,P11,6,5,1,-580068,1.0502e+08
Rn204_base,86,204,base,Q12,7,6,0,-426230,1.05173e+08
Rn204_base,86,204,base,Q13,7,6,1,-425654,1.05174e+08
Rn204_base,86,204,base,R14,8,7,0,-325917,1.05274e+08
Rn204_base,86,204,base,R15,8,7,1,-325629,1.05274e+08
Rn204_rsig,86,204,rsig,K1,1,0,1,-1.1291e+07,9.43086e+07
Rn204_rsig,86,204,rsig,L2,2,1,0,-5.26807e+06,1.00332e+08
Rn204_rsig,86,204,rsig,L3,2,1,1,-5.06209e+06,1.00538e+08
Rn204_rsig,86,204,rsig,M4,3,2,0,-2.39657e+06,1.03203e+08
Rn204_rsig,86,204,rsig,M5,3,2,1,-2.34518e+06,1.03254e+08
Rn204_rsig,86,204,rsig,N6,4,3,0,-1.32311e+06,1.04277e+08
Rn204_rsig,86,204,rsig,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn204_rsig,86,204,rsig,O8,5,4,0,-840274,1.04759e+08
Rn204_rsig,86,204,rsig,O9,5,4,1,-836908,1.04763e+08
Rn204_rsig,86,204,rsig,P10,6,5,0,-581355,1.05018e+08
Rn204_rsig,86,204,rsig,P11,6,5,1,-580068,1.0502e+08
Rn204_rsig,86,204,rsig,Q12,7,6,0,-426230,1.05173e+08
Rn204_rsig,86,204,rsig,Q13,7,6,1,-425654,1.05174e+08
Rn204_rsig,86,204,rsig,R14,8,7,0,-325917,1.05274e+08
Rn204_rsig,86,204,rsig,R15,8,7,1,-325629,1.05274e+08
Rn205_base,86,205,base,K1,1,0,1,-1.13108e+07,9.42891e+07
Rn205_base,86,205,base,L2,2,1,0,-5.27115e+06,1.00329e+08
Rn205_base,86,205,base,L3,2,1,1,-5.06425e+06,1.00536e+08
Rn205_base,86,205,base,M4,3,2,0,-2.39664e+06,1.03203e+08
Rn205_base,86,205,base,M5,3,2,1,-2.34522e+06,1.03255e+08
Rn205_base,86,205,base,N6,4,3,0,-1.32312e+06,1.04277e+08
Rn205_base,86,205,base,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn205_base,86,205,base,O8,5,4,0,-840277,1.0476e+08
Rn205_base,86,205,base,O9,5,4,1,-836910,1.04763e+08
Rn205_base,86,205,base,P10,6,5,0,-581357,1.05019e+08
Rn205_base,86,205,base,P11,6,5,1,-580070,1.0502e+08
Rn205_base,86,205,base,Q12,7,6,0,-426231,1.05174e+08
Rn205_base,86,205,base,Q13,7,6,1,-425655,1.05174e+08
Rn205_base,86,205,base,R14,8,7,0,-325918,1.05274e+08
Rn205_base,86,205,base,R15,8,7,1,-325630,1.05274e+08
Rn205_rsig,86,205,rsig,K1,1,0,1,-1.12909e+07,9.4309e+07
Rn205_rsig,86,205,rsig,L2,2,1,0,-5.26806e+06,1.00332e+08
Rn205_rsig,86,205,rsig,L3,2,1,1,-5.06209e+06,1.00538e+08
Rn205_rsig,86,205,rsig,M4,3,2,0,-2.39657e+06,1.03203e+08
Rn205_rsig,86,205,rsig,M5,3,2,1,-2.34519e+06,1.03255e+08
Rn205_rsig,86,205,rsig,N6,4,3,0,-1.32312e+06,1.04277e+08
Rn205_rsig,86,205,rsig,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn205_rsig,86,205,rsig,O8,5,4,0,-840277,1.0476e+08
Rn205_rsig,86,205,rsig,O9,5,4,1,-836910,1.04763e+08
Rn205_rsig,86,205,rsig,P10,6,5,0,-581357,1.05019e+08
Rn205_rsig,86,205,rsig,P11,6,5,1,-580070,1.0502e+08
Rn205_rsig,86,205,rsig,Q12,7,6,0,-426231,1.05174e+08
Rn205_rsig,86,205,rsig,Q13,7,6,1,-425655,1.05174e+08
Rn205_rsig,86,205,rsig,R14,8,7,0,-325918,1.05274e+08
Rn205_rsig,86,205,rsig,R15,8,7,1,-325630,1.05274e+08
Rn206_base,86,206,base,K1,1,0,1,-1.1303e+07,9.42972e+07
Rn206_base,86,206,base,L2,2,1,0,-5.26994e+06,1.0033e+08
Rn206_base,86,206,base,L3,2,1,1,-5.06341e+06,1.00537e+08
Rn206_base,86,206,base,M4,3,2,0,-2.39662e+06,1.03204e+08
Rn206_base,86,206,base,M5,3,2,1,-2.34522e+06,1.03255e+08
Rn206_base,86,206,base,N6,4,3,0,-1.32312e+06,1.04277e+08
Rn206_base,86,206,base,N7,4,3,1,-1.31199e+06,1.04288e+08
Rn206_base,86,206,base,O8,5,4,0,-840279,1.0476e+08
Rn206_base,86,206,base,O9,5,4,1,-836913,1.04763e+08
Rn206_base,86,206,base,P10,6,5,0,-581359,1.05019e+08
Rn206_base,86,206,base,P11,6,5,1,-580071,1.0502e+08
Rn206_base,86,206,base,Q12,7,6,0,-426232,1.05174e+08
